Date,Best Fit seed=581 OM=113.48560361463566 PM=115.4589722660857 TM=113.04866040393635 
2015-01-02,40.15247344970703
2015-01-05,40.66320838449362
2015-01-06,42.2428020343416
2015-01-07,43.22785917977802
2015-01-08,41.84134864411363
2015-01-09,41.714851699581864
2015-01-12,40.88936840875724
2015-01-13,40.03259544534336
2015-01-14,39.75152990818231
2015-01-15,38.736740849335376
2015-01-16,38.00848471938487
2015-01-20,38.40598290585786
2015-01-21,37.99263822313465
2015-01-22,38.17957480666895
2015-01-23,37.15917422288543
2015-01-26,35.92635538369918
2015-01-27,34.21554624285762
2015-01-28,35.080591066380364
2015-01-29,35.35657636174716
2015-01-30,34.62374254071085
2015-02-02,34.7096304643406
2015-02-03,34.66557704521923
2015-02-04,35.033894628147024
2015-02-05,34.78196143595963
2015-02-06,34.31290822652024
2015-02-09,34.51010129393591
2015-02-10,34.3799325266714
2015-02-11,34.569875732472234
2015-02-12,34.929266512561895
2015-02-13,35.61117619424255
2015-02-17,35.70760003757169
2015-02-18,35.562264654823295
2015-02-19,35.634794916189804
2015-02-20,35.56624742940716
2015-02-23,35.500098641420884
2015-02-24,34.57989874041775
2015-02-25,34.78761341144209
2015-02-26,34.24479172910053
2015-02-27,34.05988209147344
2015-03-02,34.544969345141105
2015-03-03,35.30374411282837
2015-03-04,34.96086283452494
2015-03-05,36.29572399953641
2015-03-06,35.50690369541789
2015-03-09,35.22101114782675
2015-03-10,35.65675457153332
2015-03-11,35.65068031515452
2015-03-12,36.63049772983201
2015-03-13,35.02946423205919
2015-03-16,34.76822762320924
2015-03-17,35.729179851143776
2015-03-18,36.4199066419163
2015-03-19,38.386221515776995
2015-03-20,38.42603906177362
2015-03-23,39.3750322443654
2015-03-24,38.8522201636376
2015-03-25,38.84017734028712
2015-03-26,38.29098519072035
2015-03-27,36.649480767345004
2015-03-30,36.08328914188082
2015-03-31,35.841095742207685
2015-04-01,34.60582053910604
2015-04-02,34.73922918495847
2015-04-06,34.894712082877845
2015-04-07,37.0688019000669
2015-04-08,37.37269110435726
2015-04-09,38.84369180733853
2015-04-10,38.41155907561018
2015-04-13,39.20665026037166
2015-04-14,38.2305785455444
2015-04-15,37.54828911946784
2015-04-16,38.22432380183862
2015-04-17,38.73074908994569
2015-04-20,38.24069413579418
2015-04-21,36.989571389562876
2015-04-22,37.46130604740204
2015-04-23,38.43023738874625
2015-04-24,37.10299581169891
2015-04-27,35.94631907717496
2015-04-28,35.700225111173566
2015-04-29,36.43166262045162
2015-04-30,35.964243956645255
2015-05-01,35.39011449210912
2015-05-04,34.662436632793344
2015-05-05,34.586623817071825
2015-05-06,34.202941032400034
2015-05-07,35.951231823973444
2015-05-08,36.10663030848845
2015-05-11,35.19190381440037
2015-05-12,34.84403602873934
2015-05-13,36.012830046717404
2015-05-14,36.324021069592284
2015-05-15,36.592446310614065
2015-05-18,35.36961291052638
2015-05-19,35.909056913400775
2015-05-20,37.44489353043983
2015-05-21,38.77581562696079
2015-05-22,38.43033207682012
2015-05-26,38.24590435273484
2015-05-27,37.633981513447125
2015-05-28,36.70541933305172
2015-05-29,36.54034331920249
2015-06-01,35.81943426077071
2015-06-02,37.52068236685294
2015-06-03,38.07522311889581
2015-06-04,36.6337437339483
2015-06-05,35.231652418665576
2015-06-08,35.88560328092064
2015-06-09,35.47220727482876
2015-06-10,34.370739693605195
2015-06-11,34.21483867065052
2015-06-12,35.350141146847456
2015-06-15,36.49495700499351
2015-06-16,37.43717133492827
2015-06-17,38.40009707854421
2015-06-18,37.720208937932576
2015-06-19,39.36385059130435
2015-06-22,39.293223563228274
2015-06-23,39.218538309087755
2015-06-24,38.742856153662885
2015-06-25,37.75659638624985
2015-06-26,37.327514089187666
2015-06-29,36.884210236314345
2015-06-30,37.753958976490765
2015-07-01,38.97867342706413
2015-07-02,39.53822940883237
2015-07-06,40.96925238074211
2015-07-07,41.90464252418238
2015-07-08,42.18802910724031
2015-07-09,41.89739827161231
2015-07-10,42.28696512707269
2015-07-13,40.56569842002853
2015-07-14,40.92866451285323
2015-07-15,42.94043242972673
2015-07-16,43.501223336066424
2015-07-17,43.817502094635124
2015-07-20,43.457692057955505
2015-07-21,45.44596882178708
2015-07-22,44.34031104493663
2015-07-23,43.085153132088905
2015-07-24,44.65940560304964
2015-07-27,43.040795009291095
2015-07-28,43.750055743229495
2015-07-29,42.83084777742356
