Date,Best Fit seed=408 OM=149.6961954490657 PM=339.7709689589989 TM=101.4462136866038 
2015-01-02,40.15247344970703
2015-01-05,41.45652369621405
2015-01-06,41.480191595871695
2015-01-07,41.519697651813715
2015-01-08,41.89145852801909
2015-01-09,40.4099945022238
2015-01-12,39.847434371343134
2015-01-13,39.877645740905216
2015-01-14,39.70422087293547
2015-01-15,39.0532920127479
2015-01-16,39.605269878731264
2015-01-20,38.730457412826254
2015-01-21,40.885026264445436
2015-01-22,41.861603870139646
2015-01-23,40.33793150167529
2015-01-26,39.90252445352269
2015-01-27,38.894883943638305
2015-01-28,40.531563068306816
2015-01-29,40.01898531995442
2015-01-30,38.71881676461706
2015-02-02,39.29661698827816
2015-02-03,39.07202301153814
2015-02-04,40.13072031916172
2015-02-05,39.47132589356132
2015-02-06,39.95314493056295
2015-02-09,40.76158614549684
2015-02-10,41.72528549150297
2015-02-11,43.46273989672263
2015-02-12,44.299061136412114
2015-02-13,44.23623102600552
2015-02-17,42.418912375357394
2015-02-18,41.45314729129992
2015-02-19,41.306121780927796
2015-02-20,42.60609331082037
2015-02-23,42.47920108344486
2015-02-24,41.12144317061161
2015-02-25,40.61372498147238
2015-02-26,39.95942710208483
2015-02-27,39.5051244993612
2015-03-02,38.95887537063545
2015-03-03,37.58799964111148
2015-03-04,39.167604022864964
2015-03-05,40.292658841505336
2015-03-06,40.211309116963854
2015-03-09,39.799354353225475
2015-03-10,38.655848203328546
2015-03-11,38.88287556702934
2015-03-12,37.91541108621246
2015-03-13,36.28471892382404
2015-03-16,34.620380095936866
2015-03-17,33.68248891644533
2015-03-18,34.51677031679412
2015-03-19,35.083016484865574
2015-03-20,35.875352794054905
2015-03-23,36.5148170431133
2015-03-24,37.95261704878377
2015-03-25,37.829193352241106
2015-03-26,38.1883817345884
2015-03-27,38.62820551693962
2015-03-30,38.4508042048402
2015-03-31,39.16723701957603
2015-04-01,38.648964694595115
2015-04-02,38.158446990887775
2015-04-06,38.68430622242785
2015-04-07,39.22442271192425
2015-04-08,39.32669025330425
2015-04-09,40.00416897550394
2015-04-10,39.85644905518223
2015-04-13,38.22056542196227
2015-04-14,36.254137363703414
2015-04-15,35.82870364819974
2015-04-16,36.377931481941964
2015-04-17,35.32389386434317
2015-04-20,34.315012644685936
2015-04-21,34.14636518427887
2015-04-22,34.36001523673374
2015-04-23,35.19936613117681
2015-04-24,36.27630836193521
2015-04-27,35.86955750500597
2015-04-28,36.78097149631696
2015-04-29,37.48610499807776
2015-04-30,38.33141944429053
2015-05-01,36.622291611726105
2015-05-04,36.557797238279456
2015-05-05,37.65174400705001
2015-05-06,38.366061787095155
2015-05-07,37.89432887958884
2015-05-08,37.20688435832908
2015-05-11,38.69742724374056
2015-05-12,37.95085241623748
2015-05-13,37.52501140423835
2015-05-14,37.47161981118099
2015-05-15,37.89237491412362
2015-05-18,38.42259634289567
2015-05-19,38.23930377684248
2015-05-20,37.982428923096315
2015-05-21,37.725727644263344
2015-05-22,37.13170533453668
2015-05-26,37.43279826704391
2015-05-27,36.64736629486518
2015-05-28,35.04737991970809
2015-05-29,35.76299924900181
2015-06-01,35.22496826133236
2015-06-02,34.697494186169074
2015-06-03,34.868250757833614
2015-06-04,33.691469353141194
2015-06-05,33.85559763571791
2015-06-08,33.964423766879115
2015-06-09,35.547477490285715
2015-06-10,36.33955841210999
2015-06-11,36.93329267540072
2015-06-12,36.51845295514422
2015-06-15,35.815096044887824
2015-06-16,34.76764625400752
2015-06-17,33.23812109122803
2015-06-18,34.31357425711297
2015-06-19,34.80152270558981
2015-06-22,33.816983181269606
2015-06-23,32.06245900339222
2015-06-24,32.259286372590466
2015-06-25,31.798830683071635
2015-06-26,31.95935492327472
2015-06-29,31.574081676490017
2015-06-30,31.377134482445154
2015-07-01,31.4216251053557
2015-07-02,29.957841990832748
2015-07-06,29.672945216119906
2015-07-07,28.519616469155313
2015-07-08,27.55709492275138
2015-07-09,27.436118676568697
2015-07-10,27.970817369809655
2015-07-13,27.96189866958589
2015-07-14,28.464102085170477
2015-07-15,27.907963743885894
2015-07-16,28.113994258020234
2015-07-17,28.50591852548342
2015-07-20,27.63781917385959
2015-07-21,27.950517938120356
2015-07-22,27.903140144240915
2015-07-23,26.86114811009186
2015-07-24,27.053713243436576
2015-07-27,27.480980659628553
2015-07-28,27.43482181225224
2015-07-29,27.924949277399655
2015-07-30,27.62718465263936
2015-07-31,27.495897621482154
2015-08-03,27.51620797642586
2015-08-04,27.958075127135505
2015-08-05,28.363296934902355
2015-08-06,28.73282845009104
2015-08-07,29.62522122131851
2015-08-10,29.827315482197267
2015-08-11,30.646428036836877
2015-08-12,29.531899362671435
2015-08-13,29.75599988084241
2015-08-14,30.102916488272168
2015-08-17,31.708708926342602
2015-08-18,30.863872242333358
2015-08-19,30.593000052563436
2015-08-20,29.7676687895851
2015-08-21,30.115677504957823
2015-08-24,30.51859864969488
2015-08-25,30.534519435645887
2015-08-26,30.504821327491694
2015-08-27,31.342936939768123
2015-08-28,31.768246978796494
2015-08-31,32.195890272156525
2015-09-01,31.809615665568074
2015-09-02,31.862677344183087
2015-09-03,32.37080438496689
2015-09-04,32.685360346046544
2015-09-08,33.78762405677986
2015-09-09,33.746460172232986
2015-09-10,33.2190417802273
2015-09-11,33.30973122710968
2015-09-14,33.26608161292392
2015-09-15,32.265750975818314
2015-09-16,33.33161480934584
2015-09-17,33.70272534500026
2015-09-18,32.977519610936085
2015-09-21,33.77828156806267
