Date,Best Fit seed=984 OM=214.31275444354213 PM=204.06709075135626 TM=217.45302302887882 
2015-01-02,40.15247344970703
2015-01-05,40.7806576986355
2015-01-06,39.58359116424823
2015-01-07,38.53201669246449
2015-01-08,38.56583077730396
2015-01-09,38.22289558146384
2015-01-12,38.744827697419964
2015-01-13,40.45693010293701
2015-01-14,41.39518763017154
2015-01-15,41.04391407581408
2015-01-16,40.687462098262536
2015-01-20,39.973839556503656
2015-01-21,42.06655311226355
2015-01-22,40.81281277663309
2015-01-23,40.89065078876759
2015-01-26,40.21522041107549
2015-01-27,39.8199346735829
2015-01-28,38.229294260059945
2015-01-29,39.04103795506098
2015-01-30,39.5807358845372
2015-02-02,40.46125419325315
2015-02-03,40.06391506855675
2015-02-04,40.111209769298114
2015-02-05,39.88938793445551
2015-02-06,40.27360508713477
2015-02-09,41.502650794576795
2015-02-10,42.157939963043056
2015-02-11,41.36861656056632
2015-02-12,41.03954411860058
2015-02-13,39.9975891859234
2015-02-17,39.00668393557315
2015-02-18,39.855229504881564
2015-02-19,38.679134552846676
2015-02-20,38.44220091723727
2015-02-23,38.340716826948665
2015-02-24,38.63306419340479
2015-02-25,38.34291917456343
2015-02-26,37.47566502708454
2015-02-27,37.853465505721815
2015-03-02,37.448097196159026
2015-03-03,39.708082967380356
2015-03-04,41.17906229816473
2015-03-05,41.11627502274506
2015-03-06,39.24760028767046
2015-03-09,38.26632219913046
2015-03-10,39.39175949847565
2015-03-11,39.68644559203911
2015-03-12,40.90289878580188
2015-03-13,41.03913819032176
2015-03-16,43.53619805462338
2015-03-17,40.62771281023867
2015-03-18,41.190602111844704
2015-03-19,41.95096364167424
2015-03-20,40.59331231181002
2015-03-23,40.895779392943254
2015-03-24,41.8842697406344
2015-03-25,39.456867743862276
2015-03-26,40.75814898736783
2015-03-27,42.71359761149312
2015-03-30,43.2280226491784
2015-03-31,43.85605914020838
2015-04-01,43.87153838609199
2015-04-02,43.68878413848418
2015-04-06,44.61758880739086
2015-04-07,43.965033838734904
2015-04-08,41.74706172982039
2015-04-09,42.613404784919055
2015-04-10,41.98499158152976
2015-04-13,42.579574228571694
2015-04-14,42.551569016900025
2015-04-15,42.43315794912777
2015-04-16,42.23254876696914
2015-04-17,40.859278765583035
2015-04-20,41.746003884246186
2015-04-21,41.492266867128926
2015-04-22,43.07232778360606
2015-04-23,43.87719834429255
2015-04-24,44.43179052749152
2015-04-27,43.19449271016859
2015-04-28,43.86106461944266
2015-04-29,43.734340343335504
2015-04-30,42.828855725318704
2015-05-01,43.39800345120285
2015-05-04,44.57875561430592
2015-05-05,45.00468604744709
2015-05-06,45.786791348114896
2015-05-07,46.99010749220175
2015-05-08,45.9346601425861
2015-05-11,45.78662570212622
2015-05-12,46.03439165814659
2015-05-13,45.31345362721082
2015-05-14,46.057174224816315
2015-05-15,46.38593348849227
2015-05-18,45.42877786719537
2015-05-19,47.52865211805309
2015-05-20,47.372087290137365
2015-05-21,47.847574152409194
2015-05-22,49.205197069221995
2015-05-26,49.29545736270403
2015-05-27,49.10291853976061
2015-05-28,48.97975882068815
2015-05-29,48.78992086505118
2015-06-01,48.24044522609446
2015-06-02,47.13534247400092
2015-06-03,47.160183508318966
2015-06-04,46.209287595579184
2015-06-05,47.33331806352719
2015-06-08,46.71224424250288
2015-06-09,44.732311475229494
2015-06-10,44.17964116448489
2015-06-11,43.72633760914318
2015-06-12,42.980261355632706
2015-06-15,43.44201693592926
2015-06-16,44.52649176729736
2015-06-17,44.026334779151945
2015-06-18,45.933667364305236
2015-06-19,46.78166558591705
2015-06-22,47.683134430944314
2015-06-23,47.03691515695448
2015-06-24,47.13339463514635
2015-06-25,46.407724419613146
2015-06-26,44.464029555441996
2015-06-29,42.602512362748485
2015-06-30,42.56829457906383
