Date,Best Fit seed=430 OM=204.47470034752124 PM=328.3759303597862 TM=173.69842498007912 
2015-01-02,40.15247344970703
2015-01-05,40.66087641919759
2015-01-06,39.87411647451006
2015-01-07,39.200937963483916
2015-01-08,38.73338365265729
2015-01-09,39.736772601951024
2015-01-12,38.38924662960184
2015-01-13,40.456018845347174
2015-01-14,40.30551442023191
2015-01-15,40.91433460039544
2015-01-16,40.61328995828868
2015-01-20,40.847218098414025
2015-01-21,41.995119827433385
2015-01-22,43.32853160752019
2015-01-23,44.357536633780356
2015-01-26,43.921269961502404
2015-01-27,44.67329339974062
2015-01-28,44.456398217633954
2015-01-29,44.68940601316254
2015-01-30,44.803701039067846
2015-02-02,44.42058112977476
2015-02-03,43.42183953151278
2015-02-04,44.72524678297752
2015-02-05,44.61130921892987
2015-02-06,43.577915051851505
2015-02-09,44.64181523591979
2015-02-10,46.494749557918546
2015-02-11,47.32382600752232
2015-02-12,48.006441721457975
2015-02-13,44.960988149464754
2015-02-17,44.68556952748691
2015-02-18,44.32195103208565
2015-02-19,44.96860060724512
2015-02-20,43.908575234151556
2015-02-23,43.9496908110165
2015-02-24,42.69649931483744
2015-02-25,41.82716770177382
2015-02-26,40.9044836935419
2015-02-27,39.93388653060513
2015-03-02,37.77377399743774
2015-03-03,38.68790607520696
2015-03-04,40.47116220787727
2015-03-05,39.84094903711298
2015-03-06,39.62493006945798
2015-03-09,41.63680632297513
2015-03-10,41.46511730717539
2015-03-11,42.275256589251136
2015-03-12,43.43530117501877
2015-03-13,43.642390205385304
2015-03-16,43.96543784108848
2015-03-17,44.36890504393734
2015-03-18,43.56652907512696
2015-03-19,43.63257832582419
2015-03-20,44.611646514519585
2015-03-23,44.09396523106932
2015-03-24,46.69473684136226
2015-03-25,46.385438461891695
2015-03-26,46.49156217904261
2015-03-27,45.46249903247233
2015-03-30,45.78470093356576
2015-03-31,45.29808397257868
2015-04-01,45.40195389931696
2015-04-02,46.42836806308635
2015-04-06,45.6035649327137
2015-04-07,44.03537852835872
2015-04-08,45.554047524767014
2015-04-09,46.46257035844304
2015-04-10,46.355128108269994
2015-04-13,45.32107536995125
2015-04-14,47.555871611350604
2015-04-15,46.199607519707115
2015-04-16,46.857136846904645
2015-04-17,49.7425191105153
2015-04-20,51.52478504433572
2015-04-21,50.079670670360365
2015-04-22,50.91875386911144
2015-04-23,52.143071639685125
2015-04-24,51.10912715803776
2015-04-27,50.71189532991966
2015-04-28,51.58749880535285
2015-04-29,53.519060486648314
